Content ID,Reaction Type,Day,Time,Content Type,Category,Sentiment,Score
d95a7e4c-d504-4cba-9bcc-4c4b1bfb06d0,dislike,Monday,16.03,audio,technology,negative,10
36bd1711-92f6-4240-8ac5-21df845abe86,dislike,Friday,1.53,GIF,technology,negative,10
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,dislike,Saturday,7.52,audio,culture,negative,10
2c9b8ec2-7eb1-47fd-891d-a5b23c019839,dislike,Friday,13.47,audio,culture,negative,10
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,dislike,Friday,16.43,video,travel,negative,10
e1b4a0fe-5069-4765-8170-ef44ab8f102c,dislike,Sunday,13.02,photo,tennis,negative,10
7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,Tuesday,0.47,video,tennis,negative,10
7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,Thursday,19.28,video,tennis,negative,10
7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,Thursday,22.15,video,tennis,negative,10
7c4f0389-01a5-4ea8-a643-83414441fe81,dislike,Monday,1.18,video,tennis,negative,10
584211e8-3ca9-41a7-aeea-1d308bda53fd,dislike,Sunday,15.32,photo,studying,negative,10
584211e8-3ca9-41a7-aeea-1d308bda53fd,dislike,Wednesday,2.03,photo,studying,negative,10
584211e8-3ca9-41a7-aeea-1d308bda53fd,dislike,Monday,21.41,photo,studying,negative,10
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,Saturday,6.15,video,animals,negative,10
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,Thursday,17.24,video,animals,negative,10
f8119ef8-1f00-49e4-b468-86dd64042053,dislike,Wednesday,4.41,photo,culture,negative,10
f8119ef8-1f00-49e4-b468-86dd64042053,dislike,Tuesday,10.47,photo,culture,negative,10
b467bf5d-1bcd-4c52-a667-6b88269ad02a,dislike,Tuesday,0.03,video,dogs,negative,10
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,Monday,0.29,GIF,public speaking,negative,10
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,Friday,12.48,GIF,public speaking,negative,10
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,Saturday,3.44,GIF,public speaking,negative,10
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,Sunday,13.14,GIF,public speaking,negative,10
632875ea-56de-4160-a76c-d1b3ae9e566f,dislike,Monday,16.36,GIF,public speaking,negative,10
1c6be4a3-85ae-48da-81ff-44262690af51,dislike,Thursday,17.13,audio,education,negative,10
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,dislike,Monday,2.41,video,animals,negative,10
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,dislike,Thursday,5.04,video,animals,negative,10
73ef953a-5bda-4532-bcd5-85a2cb61b803,dislike,Thursday,8.19,photo,studying,negative,10
73ef953a-5bda-4532-bcd5-85a2cb61b803,dislike,Saturday,13.2,photo,studying,negative,10
634a05ab-0751-45fa-a1b4-b4a9b8342f61,dislike,Monday,12.39,video,travel,negative,10
fa337cb5-179a-4f92-a085-e6b3c60e2854,dislike,Sunday,7.29,audio,food,negative,10
fa337cb5-179a-4f92-a085-e6b3c60e2854,dislike,Saturday,18.31,audio,food,negative,10
fa337cb5-179a-4f92-a085-e6b3c60e2854,dislike,Wednesday,18.29,audio,food,negative,10
fa337cb5-179a-4f92-a085-e6b3c60e2854,dislike,Monday,9.21,audio,food,negative,10
46219a74-c2db-4479-a96a-d3ee54d1ea7f,dislike,Sunday,5.47,GIF,soccer,negative,10
46219a74-c2db-4479-a96a-d3ee54d1ea7f,dislike,Thursday,23.23,GIF,soccer,negative,10
1cd59d79-a2ca-4a99-92aa-2775117c4589,dislike,Saturday,4.33,audio,science,negative,10
1cd59d79-a2ca-4a99-92aa-2775117c4589,dislike,Friday,10.22,audio,science,negative,10
1cd59d79-a2ca-4a99-92aa-2775117c4589,dislike,Tuesday,19.16,audio,science,negative,10
d374af60-1487-4ee4-ac6a-fcc59ae6ea45,dislike,Tuesday,3.39,photo,dogs,negative,10
e949f4c9-81b0-44dd-8a69-0c233134bccd,dislike,Saturday,7.46,audio,culture,negative,10
e949f4c9-81b0-44dd-8a69-0c233134bccd,dislike,Monday,13.19,audio,culture,negative,10
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,dislike,Sunday,22.49,photo,travel,negative,10
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,dislike,Sunday,8.25,photo,travel,negative,10
1735c0ee-4834-4428-8e6c-014e8fd44bc5,dislike,Tuesday,22.34,video,technology,negative,10
1735c0ee-4834-4428-8e6c-014e8fd44bc5,dislike,Wednesday,15.24,video,technology,negative,10
1735c0ee-4834-4428-8e6c-014e8fd44bc5,dislike,Sunday,1.13,video,technology,negative,10
fdca8d15-966b-4825-8133-1fafc5c1f9fc,dislike,Wednesday,3.22,video,dogs,negative,10
e1da66ba-31f3-46af-aaa3-a183e3e7eb56,dislike,Friday,7.22,GIF,veganism,negative,10
116451da-4b67-4bcb-b43b-b19a914e0d36,dislike,Tuesday,9.38,video,food,negative,10
116451da-4b67-4bcb-b43b-b19a914e0d36,dislike,Wednesday,14.4,video,food,negative,10
c39f187c-932b-4403-ba6f-e081b235dbd4,dislike,Sunday,1.14,video,travel,negative,10
c39f187c-932b-4403-ba6f-e081b235dbd4,dislike,Saturday,0.43,video,travel,negative,10
fc462e49-0f19-4601-9f92-a31c9542887c,dislike,Saturday,1.26,GIF,education,negative,10
fc462e49-0f19-4601-9f92-a31c9542887c,dislike,Saturday,0.16,GIF,education,negative,10
fc462e49-0f19-4601-9f92-a31c9542887c,dislike,Monday,3.02,GIF,education,negative,10
87958932-6baf-4339-b01b-6112d9b180ed,dislike,Tuesday,15.21,audio,culture,negative,10
87958932-6baf-4339-b01b-6112d9b180ed,dislike,Friday,21.5,audio,culture,negative,10
87958932-6baf-4339-b01b-6112d9b180ed,dislike,Wednesday,16.09,audio,culture,negative,10
5403a041-447d-42c1-a9f2-3c525449b3b8,dislike,Friday,18.57,video,public speaking,negative,10
5403a041-447d-42c1-a9f2-3c525449b3b8,dislike,Tuesday,15.15,video,public speaking,negative,10
5403a041-447d-42c1-a9f2-3c525449b3b8,dislike,Friday,17.39,video,public speaking,negative,10
e57d3bd7-da38-492d-a87d-3a643f61fd9c,dislike,Saturday,0.07,audio,education,negative,10
e57d3bd7-da38-492d-a87d-3a643f61fd9c,dislike,Monday,3.08,audio,education,negative,10
e57d3bd7-da38-492d-a87d-3a643f61fd9c,dislike,Monday,14.44,audio,education,negative,10
1d8fbfdc-3c0f-4fbf-ac50-f812ce9db36e,dislike,Wednesday,5.5,video,food,negative,10
b0cad7dc-6333-4160-8e7f-425182eb4e29,dislike,Saturday,5.58,GIF,dogs,negative,10
b0cad7dc-6333-4160-8e7f-425182eb4e29,dislike,Tuesday,15.01,GIF,dogs,negative,10
b0cad7dc-6333-4160-8e7f-425182eb4e29,dislike,Monday,5.31,GIF,dogs,negative,10
70047f87-af62-4674-bf30-a03c9ee9db09,dislike,Friday,20.19,video,food,negative,10
26a2a058-3806-42ef-b1e4-24c6b64f9bdb,dislike,Saturday,0.4,audio,healthy eating,negative,10
b62831cc-7447-465b-9c58-1fc659b17310,dislike,Monday,18.55,audio,animals,negative,10
b62831cc-7447-465b-9c58-1fc659b17310,dislike,Tuesday,16.47,audio,animals,negative,10
2e866dc0-7c14-4e2a-9edb-9ccc1d1bd048,dislike,Friday,13.43,photo,culture,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,dislike,Saturday,8.42,photo,culture,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,dislike,Thursday,3.12,photo,culture,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,dislike,Monday,16.03,photo,culture,negative,10
f9c0a47d-c96d-4457-a1be-aa7642ea38c1,dislike,Monday,5.01,photo,culture,negative,10
02fca291-d239-4303-8725-1c114be2f32a,dislike,Thursday,12,audio,dogs,negative,10
00d0cdf9-5919-4102-bf84-ebde253c3cd2,dislike,Friday,2,audio,healthy eating,negative,10
87bf6cd4-f955-418b-aa84-9bfffcb4abeb,dislike,Tuesday,7.18,GIF,healthy eating,negative,10
87bf6cd4-f955-418b-aa84-9bfffcb4abeb,dislike,Monday,13.18,GIF,healthy eating,negative,10
87bf6cd4-f955-418b-aa84-9bfffcb4abeb,dislike,Monday,11.22,GIF,healthy eating,negative,10
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,dislike,Sunday,18.05,photo,animals,negative,10
baadf2d9-ab5b-458d-a3cf-37c39a69be50,dislike,Sunday,13.3,GIF,technology,negative,10
baadf2d9-ab5b-458d-a3cf-37c39a69be50,dislike,Thursday,19.23,GIF,technology,negative,10
c2373565-f5f1-415f-9786-49ff558c7739,dislike,Monday,22.29,GIF,soccer,negative,10
c2373565-f5f1-415f-9786-49ff558c7739,dislike,Friday,2.1,GIF,soccer,negative,10
cc253c91-6df6-4de5-ab4e-6d1127620fd6,dislike,Wednesday,11.2,photo,science,negative,10
cc253c91-6df6-4de5-ab4e-6d1127620fd6,dislike,Tuesday,12.15,photo,science,negative,10
cc253c91-6df6-4de5-ab4e-6d1127620fd6,dislike,Monday,9.55,photo,science,negative,10
cc253c91-6df6-4de5-ab4e-6d1127620fd6,dislike,Tuesday,7.34,photo,science,negative,10
b0fbee80-d1fe-4be5-9a32-47f61e395669,dislike,Saturday,14.41,photo,dogs,negative,10
0c6e8e2a-7692-4490-b545-f76b0d06697a,dislike,Sunday,7.34,photo,animals,negative,10
9476189c-8342-489e-985c-81de9320f527,dislike,Wednesday,17.57,audio,soccer,negative,10
9476189c-8342-489e-985c-81de9320f527,dislike,Friday,19.03,audio,soccer,negative,10
d539c60f-9967-44b0-a11e-26d5dfa43884,dislike,Tuesday,16.22,GIF,fitness,negative,10
410c757b-918f-4c71-892b-2e6e7697bd86,dislike,Tuesday,19.52,video,travel,negative,10
410c757b-918f-4c71-892b-2e6e7697bd86,dislike,Tuesday,17.32,video,travel,negative,10
410c757b-918f-4c71-892b-2e6e7697bd86,dislike,Wednesday,14.18,video,travel,negative,10
51577f6a-e29e-4ed2-93eb-e7bd4eda800a,dislike,Friday,22.34,photo,dogs,negative,10
140a5163-66d8-4a11-8d4e-a670483bb852,dislike,Saturday,1.07,photo,science,negative,10
140a5163-66d8-4a11-8d4e-a670483bb852,dislike,Thursday,6.01,photo,science,negative,10
436536b2-6d05-4e20-af6e-cade48b4bcf9,dislike,Monday,2.37,audio,cooking,negative,10
5e813176-850f-4791-a750-4961429c2458,dislike,Wednesday,11.01,GIF,soccer,negative,10
efda0319-e547-484a-84b5-c5041a57502c,dislike,Saturday,14.44,photo,dogs,negative,10
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,dislike,Monday,12.33,audio,travel,negative,10
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,dislike,Sunday,16.49,audio,travel,negative,10
10683ab8-914b-43ae-ad2d-b2fd6a48dc33,dislike,Saturday,23.54,audio,soccer,negative,10
431c5aac-aa89-41e0-99e0-92d237ca9408,dislike,Monday,23.04,GIF,technology,negative,10
431c5aac-aa89-41e0-99e0-92d237ca9408,dislike,Saturday,22.14,GIF,technology,negative,10
d0f8e229-c57e-460c-a08f-59672c606151,dislike,Friday,6.24,GIF,soccer,negative,10
d0f8e229-c57e-460c-a08f-59672c606151,dislike,Friday,10.36,GIF,soccer,negative,10
6a30164f-28c3-4d10-b928-66585a85cbb5,dislike,Friday,18.31,GIF,soccer,negative,10
2387f014-e650-4df6-8daf-a9d863c10c7e,dislike,Wednesday,14.3,photo,food,negative,10
2387f014-e650-4df6-8daf-a9d863c10c7e,dislike,Tuesday,3.05,photo,food,negative,10
bead7e6d-0e1f-489d-81b2-d006a67b5b33,dislike,Tuesday,9.54,GIF,science,negative,10
bead7e6d-0e1f-489d-81b2-d006a67b5b33,dislike,Sunday,10.26,GIF,science,negative,10
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dislike,Friday,8.28,video,dogs,negative,10
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dislike,Tuesday,10.21,video,dogs,negative,10
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dislike,Thursday,10.05,video,dogs,negative,10
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dislike,Monday,18.01,video,dogs,negative,10
9c8be342-6cff-4d80-bf94-fd0fd8ccd845,dislike,Friday,21.28,video,dogs,negative,10
273cb565-8c43-428e-bd2b-46ae0c2ae046,dislike,Thursday,2.54,GIF,animals,negative,10
273cb565-8c43-428e-bd2b-46ae0c2ae046,dislike,Sunday,23.11,GIF,animals,negative,10
273cb565-8c43-428e-bd2b-46ae0c2ae046,dislike,Wednesday,16.5,GIF,animals,negative,10
5b71c62f-2c89-4d19-991f-65fedd0b52fd,dislike,Friday,2.46,video,education,negative,10
5b71c62f-2c89-4d19-991f-65fedd0b52fd,dislike,Thursday,6.43,video,education,negative,10
d624685f-99a7-4aee-902b-283f5cf85ada,dislike,Sunday,12.2,photo,studying,negative,10
84a81261-6334-4ba5-978d-26a45d28a44f,dislike,Wednesday,0.54,audio,animals,negative,10
84a81261-6334-4ba5-978d-26a45d28a44f,dislike,Sunday,15.34,audio,animals,negative,10
84a81261-6334-4ba5-978d-26a45d28a44f,dislike,Friday,15.34,audio,animals,negative,10
22cdf77b-00c8-41c3-ad59-333c3e751e2c,dislike,Thursday,6.52,audio,fitness,negative,10
22cdf77b-00c8-41c3-ad59-333c3e751e2c,dislike,Monday,17.13,audio,fitness,negative,10
e1792fe6-28e0-49fc-8b01-0e027461d8b5,dislike,Monday,17.42,GIF,technology,negative,10
e1792fe6-28e0-49fc-8b01-0e027461d8b5,dislike,Sunday,14.17,GIF,technology,negative,10
e1792fe6-28e0-49fc-8b01-0e027461d8b5,dislike,Wednesday,17.02,GIF,technology,negative,10
e1792fe6-28e0-49fc-8b01-0e027461d8b5,dislike,Thursday,0.46,GIF,technology,negative,10
e1792fe6-28e0-49fc-8b01-0e027461d8b5,dislike,Friday,18.1,GIF,technology,negative,10
e1792fe6-28e0-49fc-8b01-0e027461d8b5,dislike,Tuesday,5.28,GIF,technology,negative,10
fd0a3090-6b89-4c4e-9192-1aa4db213a3e,dislike,Thursday,4.28,GIF,cooking,negative,10
9a25d0c6-1134-41d2-abc4-e893c41363bc,dislike,Tuesday,16.59,video,science,negative,10
2f5dd79a-8884-4086-ab6f-00b3bea9d366,dislike,Monday,3.19,photo,cooking,negative,10
dfaed54d-123d-46c6-8a86-dd11c30e4ca3,dislike,Thursday,5.46,video,fitness,negative,10
dfaed54d-123d-46c6-8a86-dd11c30e4ca3,dislike,Tuesday,17.2,video,fitness,negative,10
cbf66fdd-cd86-4517-8081-181e45f13823,dislike,Sunday,16.48,photo,science,negative,10
18cb1ce7-fb66-4a56-8042-e38c9593ade1,dislike,Friday,6.47,photo,animals,negative,10
18cb1ce7-fb66-4a56-8042-e38c9593ade1,dislike,Tuesday,6.38,photo,animals,negative,10
18cb1ce7-fb66-4a56-8042-e38c9593ade1,dislike,Tuesday,14.06,photo,animals,negative,10
18cb1ce7-fb66-4a56-8042-e38c9593ade1,dislike,Friday,23.3,photo,animals,negative,10
d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,dislike,Wednesday,10.57,GIF,travel,negative,10
efffd88f-7ddb-4579-bbf2-e3d248c122b4,dislike,Monday,22.2,video,tennis,negative,10
f9e9544e-16b5-416f-9aec-80a723d1e64c,dislike,Tuesday,7.26,video,culture,negative,10
f9e9544e-16b5-416f-9aec-80a723d1e64c,dislike,Sunday,10.55,video,culture,negative,10
0be329af-19d6-4a34-8bc1-f4391e9877dd,dislike,Saturday,17.48,video,dogs,negative,10
7cbe1ddf-f81e-4597-be11-420b4dd815dd,dislike,Friday,4.35,GIF,technology,negative,10
aafa015b-7447-421e-91bb-b64720402d9e,dislike,Wednesday,9.15,video,cooking,negative,10
aafa015b-7447-421e-91bb-b64720402d9e,dislike,Sunday,20.35,video,cooking,negative,10
72167d71-578d-428f-af6d-5a8a92e677af,dislike,Wednesday,12.28,photo,animals,negative,10
b0dd04df-83a1-470f-80ad-bb173a5e44bc,dislike,Wednesday,5.08,photo,cooking,negative,10
b0dd04df-83a1-470f-80ad-bb173a5e44bc,dislike,Tuesday,17.23,photo,cooking,negative,10
e221de96-8536-4782-8281-f9cda62f3c81,dislike,Wednesday,23,photo,food,negative,10
e221de96-8536-4782-8281-f9cda62f3c81,dislike,Thursday,21.11,photo,food,negative,10
bfeb6117-9179-469d-9ea8-8f41a251a5fc,dislike,Friday,8.41,video,fitness,negative,10
bfeb6117-9179-469d-9ea8-8f41a251a5fc,dislike,Thursday,19.19,video,fitness,negative,10
1287b5c5-604b-462b-bf77-e64a8e89739e,dislike,Friday,10.46,photo,studying,negative,10
1287b5c5-604b-462b-bf77-e64a8e89739e,dislike,Thursday,10.12,photo,studying,negative,10
1287b5c5-604b-462b-bf77-e64a8e89739e,dislike,Sunday,5.04,photo,studying,negative,10
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,dislike,Friday,21,audio,education,negative,10
f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,dislike,Friday,22.09,audio,education,negative,10
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,dislike,Thursday,8.35,photo,cooking,negative,10
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,dislike,Thursday,8.24,photo,cooking,negative,10
a6cace19-96eb-40b3-b6fb-2a1a4e444dde,dislike,Tuesday,20.15,photo,cooking,negative,10
1b7d1f70-21dd-483b-b395-e15f4c2368f1,dislike,Monday,16.52,photo,animals,negative,10
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,dislike,Tuesday,6.32,audio,technology,negative,10
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,dislike,Friday,21.56,audio,technology,negative,10
c6616e7c-f815-46d0-9b1d-d7ea977f5d32,dislike,Saturday,1.49,audio,technology,negative,10
846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,dislike,Thursday,3.55,audio,culture,negative,10
3fc1f583-ce7e-4cfe-b891-d16976953fda,dislike,Wednesday,21.48,GIF,science,negative,10
3fc1f583-ce7e-4cfe-b891-d16976953fda,dislike,Tuesday,8.57,GIF,science,negative,10
3fc1f583-ce7e-4cfe-b891-d16976953fda,dislike,Monday,10.19,GIF,science,negative,10
5d3d5107-2404-4fb8-a9b6-3c8428492f64,dislike,Wednesday,4.01,video,studying,negative,10
5d3d5107-2404-4fb8-a9b6-3c8428492f64,dislike,Friday,4.57,video,studying,negative,10
5d3d5107-2404-4fb8-a9b6-3c8428492f64,dislike,Monday,21.25,video,studying,negative,10
46c69019-89b5-4a13-9b8a-2942ca22837f,dislike,Monday,9.21,video,science,negative,10
6b2db46f-f733-4b56-af09-0ed7bb232ed4,dislike,Tuesday,7.02,audio,animals,negative,10
6b2db46f-f733-4b56-af09-0ed7bb232ed4,dislike,Wednesday,0.32,audio,animals,negative,10
6b2db46f-f733-4b56-af09-0ed7bb232ed4,dislike,Saturday,21.08,audio,animals,negative,10
6b2db46f-f733-4b56-af09-0ed7bb232ed4,dislike,Friday,14.53,audio,animals,negative,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,Monday,22.15,photo,fitness,negative,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,Friday,3.21,photo,fitness,negative,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,Thursday,23.04,photo,fitness,negative,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,Wednesday,2.09,photo,fitness,negative,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,Tuesday,16.47,photo,fitness,negative,10
461cb0ce-0b43-4f13-a8bd-847fc6428c6c,dislike,Thursday,5.08,photo,fitness,negative,10
7df4b13f-c41a-4c81-88fb-213a6a96acc5,dislike,Thursday,7.45,audio,culture,negative,10
7df4b13f-c41a-4c81-88fb-213a6a96acc5,dislike,Sunday,21.41,audio,culture,negative,10
7df08397-b59a-4973-8c62-fc5d4c36c08a,dislike,Saturday,4.05,GIF,veganism,negative,10
28fc1e6d-eae9-47de-af11-11ad726b2a88,dislike,Tuesday,2.55,photo,cooking,negative,10
7e9865ec-7455-4b39-89f7-92e2a82d0f12,dislike,Saturday,3.03,GIF,education,negative,10
b6f447e5-0a89-468a-8ad2-fd45676170d5,dislike,Tuesday,3.05,photo,veganism,negative,10
b6f447e5-0a89-468a-8ad2-fd45676170d5,dislike,Saturday,0.54,photo,veganism,negative,10
b6f447e5-0a89-468a-8ad2-fd45676170d5,dislike,Wednesday,0.37,photo,veganism,negative,10
b6f447e5-0a89-468a-8ad2-fd45676170d5,dislike,Friday,0.59,photo,veganism,negative,10
088e2e43-61a8-475f-a3e6-061f626b0f16,dislike,Saturday,16.51,photo,veganism,negative,10
088e2e43-61a8-475f-a3e6-061f626b0f16,dislike,Friday,3.31,photo,veganism,negative,10
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,dislike,Wednesday,6.22,video,animals,negative,10
bb6c0257-5d4d-4bb8-be58-4bd7ebd9c337,dislike,Friday,9.3,video,animals,negative,10
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,dislike,Thursday,23.35,GIF,science,negative,10
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,dislike,Saturday,18.38,GIF,science,negative,10
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,dislike,Tuesday,9.1,GIF,science,negative,10
02664d35-87cf-46a6-a80b-78fbc9ac8b2f,dislike,Thursday,22.33,GIF,science,negative,10
e0cb0394-c5b2-447a-a9f4-88604a3ec283,dislike,Thursday,19,audio,public speaking,negative,10
e0cb0394-c5b2-447a-a9f4-88604a3ec283,dislike,Friday,7.49,audio,public speaking,negative,10
e0cb0394-c5b2-447a-a9f4-88604a3ec283,dislike,Tuesday,19.29,audio,public speaking,negative,10
ec6c41c9-509e-43ff-83bb-0e5202b8e62a,dislike,Thursday,23.32,audio,education,negative,10
e17bade2-3175-49eb-92f4-7f2eac74147a,dislike,Friday,10.24,GIF,soccer,negative,10
e17bade2-3175-49eb-92f4-7f2eac74147a,dislike,Tuesday,6.25,GIF,soccer,negative,10
e17bade2-3175-49eb-92f4-7f2eac74147a,dislike,Monday,5.57,GIF,soccer,negative,10
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,dislike,Tuesday,11.45,audio,cooking,negative,10
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,dislike,Sunday,11.3,audio,cooking,negative,10
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,dislike,Thursday,4.43,audio,cooking,negative,10
9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,dislike,Friday,22.26,audio,cooking,negative,10
bb157107-088c-45aa-8d16-5c093a7471c6,dislike,Saturday,13.57,photo,culture,negative,10
bb157107-088c-45aa-8d16-5c093a7471c6,dislike,Saturday,11.45,photo,culture,negative,10
45630f5a-78c1-46a1-bdc7-79cd11bb3c13,dislike,Tuesday,19.45,photo,travel,negative,10
475541da-3402-4d0e-9df5-0da198f8fc9c,dislike,Thursday,2.42,video,culture,negative,10
475541da-3402-4d0e-9df5-0da198f8fc9c,dislike,Monday,16.37,video,culture,negative,10
475541da-3402-4d0e-9df5-0da198f8fc9c,dislike,Sunday,14.09,video,culture,negative,10
475541da-3402-4d0e-9df5-0da198f8fc9c,dislike,Tuesday,12.53,video,culture,negative,10
475541da-3402-4d0e-9df5-0da198f8fc9c,dislike,Sunday,3.55,video,culture,negative,10
dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf,dislike,Tuesday,6.12,video,technology,negative,10
17e3a8c5-ecb6-445d-8b69-f8c202d08549,dislike,Sunday,20.19,audio,cooking,negative,10
17e3a8c5-ecb6-445d-8b69-f8c202d08549,dislike,Saturday,10.52,audio,cooking,negative,10
17e3a8c5-ecb6-445d-8b69-f8c202d08549,dislike,Tuesday,22.33,audio,cooking,negative,10
17e3a8c5-ecb6-445d-8b69-f8c202d08549,dislike,Wednesday,7.1,audio,cooking,negative,10
c582f515-4d90-4ae6-9ab7-059fdbd7956c,dislike,Saturday,23.47,audio,technology,negative,10
c582f515-4d90-4ae6-9ab7-059fdbd7956c,dislike,Sunday,6.3,audio,technology,negative,10
59523d44-6113-46a5-a85b-38de2ce7bfa1,dislike,Sunday,12.3,photo,travel,negative,10
e6c8f317-c8a9-4b1d-941a-4cd5420a138b,dislike,Saturday,16.38,GIF,science,negative,10
9c066976-30e0-405e-9973-5c4342271a70,dislike,Monday,9.04,audio,tennis,negative,10
9c066976-30e0-405e-9973-5c4342271a70,dislike,Monday,10.26,audio,tennis,negative,10
1934a201-0590-41af-bf40-5ddd6254d744,dislike,Friday,8.2,photo,education,negative,10
1934a201-0590-41af-bf40-5ddd6254d744,dislike,Sunday,14,photo,education,negative,10
2297a93f-370d-47e7-8df3-3d464b3a0c0a,dislike,Wednesday,11.11,video,healthy eating,negative,10
0411a1da-97e1-44b6-945d-06b4682ba802,dislike,Friday,13.36,audio,technology,negative,10
0411a1da-97e1-44b6-945d-06b4682ba802,dislike,Tuesday,13.38,audio,technology,negative,10
ef802d01-6269-4d21-9159-f1386c75e789,dislike,Friday,15.44,photo,technology,negative,10
ef802d01-6269-4d21-9159-f1386c75e789,dislike,Wednesday,4.04,photo,technology,negative,10
ee18c383-1e7a-4507-9e78-1061da09143a,dislike,Wednesday,9.5,audio,education,negative,10
ee18c383-1e7a-4507-9e78-1061da09143a,dislike,Thursday,20.13,audio,education,negative,10
ee18c383-1e7a-4507-9e78-1061da09143a,dislike,Friday,8.48,audio,education,negative,10
ee0988ef-8656-4a63-9515-a2533b772636,dislike,Tuesday,14.26,video,travel,negative,10
ee0988ef-8656-4a63-9515-a2533b772636,dislike,Thursday,6.11,video,travel,negative,10
3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,dislike,Thursday,3.19,video,soccer,negative,10
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,dislike,Wednesday,19.37,audio,dogs,negative,10
8526d7cd-bf33-4bf4-aa07-2c25c610cc74,dislike,Wednesday,16.13,audio,dogs,negative,10
b15792cb-995f-473e-8372-5cbe88eb059b,dislike,Sunday,1.09,photo,travel,negative,10
b15792cb-995f-473e-8372-5cbe88eb059b,dislike,Monday,17.04,photo,travel,negative,10
b15792cb-995f-473e-8372-5cbe88eb059b,dislike,Tuesday,21.25,photo,travel,negative,10
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,dislike,Wednesday,22.57,video,soccer,negative,10
4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,dislike,Thursday,17.23,video,soccer,negative,10
8945e374-9170-4799-b6b0-78fd9d5821a6,dislike,Friday,9.55,video,studying,negative,10
b0782637-2604-40f7-8fc6-5e7d9ffd2255,dislike,Friday,5.52,video,cooking,negative,10
55f46794-426f-441b-bb60-53b5e6beebc5,dislike,Friday,11.56,photo,food,negative,10
e61a1b04-17e4-4918-a637-ebfc59783ad0,dislike,Tuesday,9.48,audio,fitness,negative,10
e61a1b04-17e4-4918-a637-ebfc59783ad0,dislike,Tuesday,7.21,audio,fitness,negative,10
343362dd-20e1-4b98-ad23-e3d8d497f98e,dislike,Thursday,9.54,video,travel,negative,10
343362dd-20e1-4b98-ad23-e3d8d497f98e,dislike,Friday,16.18,video,travel,negative,10
f663d05c-74ce-424b-89f2-58009b0095fb,dislike,Monday,0.34,audio,public speaking,negative,10
4c1ae4ba-078a-4720-aff0-817c7d549387,dislike,Friday,3.25,video,cooking,negative,10
fa60edda-2d32-42ab-905d-2f5de379c461,dislike,Monday,0.49,photo,fitness,negative,10
